id,xcoord,ycoord,area,perimeter,MeanCI,MeanGNDVI,MeanNDRE,MeanNDVI,MeanNLI,MeanRCI,MeanTCARI,Predicted_Yield
697,327712,9750420,3.713134766,7.80124538,2.297881089,0.666023927,0.148796309,0.487504824,-0.80054456,0.35526878,0.007062197,6.66202632301274
698,327641,9750420,4.571289063,8.829630448,2.589896093,0.668402616,0.157280531,0.528858119,-0.783970201,0.378242635,0.006451843,6.98318001373459
699,327689,9750420,3.097167969,6.786458181,2.174637642,0.640279718,0.134087666,0.486862968,-0.818119201,0.313557125,0.009590368,6.10525930478054
700,327716,9750420,3.946289063,7.494027199,2.404293301,0.686615738,0.170516513,0.497115267,-0.783506762,0.41753195,0.005881175,7.48420231956628
701,327718,9750419,2.414306641,5.789771659,2.273097815,0.654819334,0.120526597,0.477796193,-0.805574448,0.277719039,0.006627934,5.59193146405647
702,327692,9750419,3.032958984,7.036378861,2.183184945,0.651341342,0.141941421,0.488067623,-0.826210125,0.33519611,0.008238378,6.40254789579986
703,327663,9750420,5.186767578,9.724140484,2.934920659,0.685582219,0.167878056,0.544135224,-0.755570392,0.407183347,0.00313029,7.38432867135659
704,327644,9750420,4.853759766,8.483001406,3.232348519,0.686892287,0.160137533,0.565702674,-0.717227255,0.385619777,0.001523849,7.09132625704361
705,327695,9750419,3.489013672,7.205182328,2.324657341,0.667113793,0.150208104,0.490511283,-0.799783584,0.358779654,0.00671706,6.71546707159201
706,327666,9750420,6.490234375,9.951310648,3.740984284,0.726970102,0.202547778,0.59881857,-0.66422991,0.514298124,-0.002368298,8.69668343725033
707,327647,9750419,5.942626953,10.01345287,3.239993013,0.681019195,0.150494054,0.569102391,-0.735101954,0.358033559,0.001857264,6.72629115161513
708,327649,9750419,4.619384766,8.166876852,3.39873924,0.682243744,0.150535813,0.570234165,-0.71269677,0.358359825,2.46e-05,6.72787185718493
709,327698,9750419,4.760253906,8.372701353,3.438660712,0.672712054,0.141872906,0.575559437,-0.726832549,0.334070536,0.000538984,6.39995439398911
710,327701,9750418,2.177001953,5.921373224,2.308927276,0.661699702,0.153655962,0.516246998,-0.830361904,0.365985435,0.008152804,6.84597901738796
711,327634,9750418,1.262451172,4.519459187,2.134814338,0.624840432,0.111683368,0.477246372,-0.813345186,0.254775773,0.010172151,5.25718826294168
712,327652,9750419,3.856689453,7.377977268,3.491722973,0.681940067,0.153318254,0.583390011,-0.720809641,0.369197366,0.000247838,6.83319573913495
713,327675,9750418,3.936523438,8.591462976,3.058030226,0.703161518,0.191346662,0.557348294,-0.750872097,0.48174698,0.002474004,8.27268701853291
714,327678,9750418,3.264892578,6.855005138,2.928737356,0.677065951,0.129557847,0.555588636,-0.778241431,0.300394909,0.00328168,5.93379183373229
715,327704,9750418,3.212646484,7.23903904,1.795407297,0.634400707,0.130541201,0.445028158,-0.852640221,0.302903831,0.009667952,5.9710147831537
716,327641,9750417,1.026123047,4.042630588,2.898568549,0.652294824,0.128880532,0.563851984,-0.810791218,0.298616477,0.005014793,5.90815339428182
717,327710,9750418,1.963378906,5.318404855,1.615622275,0.636217063,0.140659813,0.416196447,-0.850069743,0.330075756,0.009766192,6.35403512241196
718,327707,9750418,3.489501953,7.413309148,2.426077601,0.66170806,0.146488429,0.494729928,-0.783987642,0.347506425,0.006201501,6.57466602294715
720,327655,9750418,5.334716797,9.515314662,3.365186628,0.683682518,0.152715722,0.581736669,-0.711145268,0.365570327,0.001567641,6.81038806442088
721,327658,9750418,5.321044922,8.84962694,3.441940595,0.657825928,0.130744973,0.581464099,-0.732541585,0.303876074,0.001460281,5.97872817512598
722,327661,9750417,3.885498047,7.412249482,3.062595724,0.681610277,0.15743918,0.558627376,-0.742407024,0.377468564,0.003031048,6.98918536247244
723,327716,9750417,1.622314453,4.953390788,2.056693329,0.607242598,0.097997647,0.468793961,-0.857940379,0.219948314,0.008827949,4.73914196366527
724,327713,9750417,3.757080078,7.528936792,2.513704703,0.674579176,0.153359907,0.502396912,-0.764782737,0.365439835,0.005556261,6.83477243228132
725,327647,9750417,1.475341797,4.704384517,2.809177819,0.672098558,0.148735655,0.524125739,-0.753118998,0.354901995,0.003018401,6.65973038403837
726,327684,9750417,4.43359375,8.640142577,2.856351339,0.658544558,0.137668119,0.53794577,-0.759078739,0.322518302,0.005019254,6.24079037591542
727,327687,9750417,2.072509766,5.60884,1.805161517,0.617249033,0.10922012,0.454124621,-0.844502235,0.246845072,0.011862753,5.1639468099996
728,327693,9750417,2.126464844,5.944926218,1.937046836,0.627140528,0.118060706,0.467645607,-0.832284584,0.269365855,0.011615427,5.49858996549976
729,327690,9750417,2.224365234,5.634987827,1.806425824,0.611835692,0.108242964,0.449217813,-0.851549323,0.244602882,0.01118262,5.12695847379022
730,327664,9750417,5.618164063,9.212227135,3.441368669,0.662490093,0.135010799,0.584181514,-0.712762644,0.317802889,0.001896865,6.1402027055988
731,327718,9750416,3.064453125,6.695091808,1.958566049,0.669347195,0.153610195,0.452269964,-0.806921511,0.366696642,0.008571417,6.84424659678849
732,327693,9750416,1.370849609,4.532969457,1.780814442,0.609902974,0.105409758,0.446371335,-0.859011065,0.237697269,0.010956421,5.01971298169026
733,327696,9750416,3.031005859,7.331932132,1.763274769,0.626044384,0.132469611,0.445322177,-0.850448637,0.30809764,0.010541108,6.04401098583733
734,327698,9750415,3.492919922,7.56597939,2.38070259,0.637519885,0.119057922,0.507086444,-0.821655901,0.272743643,0.00827403,5.53633763391849
735,327701,9750415,2.899658203,6.777479316,2.324925359,0.656810485,0.146534488,0.494283472,-0.805755044,0.350432098,0.007368002,6.5764094966376
736,327673,9750415,5.146484375,8.904576172,3.631801916,0.717524738,0.171261163,0.601477585,-0.695332472,0.41933392,-0.00397694,7.51238959422694
737,327676,9750415,4.158935547,8.13704864,2.550427179,0.660474543,0.147849883,0.53589547,-0.791364158,0.351735101,0.008849922,6.62620121107023
738,327679,9750415,3.710693359,7.256586242,2.713763491,0.669797575,0.148031812,0.540852042,-0.774103362,0.351122442,0.006507316,6.63308777884266
739,327659,9750415,2.346191406,6.059150269,3.72686409,0.670527832,0.13839765,0.608215734,-0.78256015,0.324203625,0.000133861,6.26840535029327
740,327681,9750414,2.687255859,6.334054685,2.90963332,0.674545674,0.144625111,0.553256119,-0.776852835,0.34085273,0.00428941,6.50413375107962
741,327662,9750414,1.984130859,5.203075915,2.78164933,0.634024525,0.11534686,0.533673502,-0.806249051,0.264313802,0.004703658,5.39586261360459
742,327704,9750414,2.773681641,6.370073487,2.421203715,0.661623626,0.13986883,0.511779874,-0.806892733,0.330613113,0.007158358,6.32409400232479
743,327707,9750414,4.854003906,8.484224881,2.622521413,0.671179202,0.151436932,0.521666994,-0.766299346,0.360837679,0.006212375,6.76198196093158
744,327685,9750414,2.883789063,6.58726442,2.167541478,0.624908723,0.109126415,0.487035207,-0.83399316,0.24673069,0.009444695,5.16039978982626
745,327710,9750414,3.014404297,6.939211055,2.152540275,0.664832016,0.153081358,0.49304462,-0.822214955,0.364723878,0.008589048,6.82422850269097
746,327688,9750413,1.746337891,5.116167892,2.550782912,0.628163343,0.104007127,0.537821497,-0.834519075,0.233584098,0.008244739,4.96661911847324
747,327713,9750413,3.796875,8.049451218,2.051343518,0.663204195,0.159358317,0.467245178,-0.799939171,0.383472611,0.008858576,7.06183055381124
749,327716,9750413,2.519287109,5.996540601,2.026813133,0.661579615,0.161369594,0.46946404,-0.812627642,0.390037464,0.008632282,7.13796352529807
750,327719,9750413,3.362060547,7.273284657,2.229859067,0.670355147,0.151636859,0.471501158,-0.791726577,0.361580741,0.00664703,6.76954980792155
751,327693,9750413,1.969238281,5.554599944,2.896520009,0.675849327,0.111155603,0.559589041,-0.827419673,0.25202746,0.003496053,5.23721074731517
752,327696,9750412,2.565429688,6.242762141,2.69898375,0.657644311,0.130172174,0.546566672,-0.802420936,0.301554042,0.007143553,5.95704598518661
753,327664,9750413,6.764648438,11.97491853,3.053795308,0.692524163,0.1604703,0.558440703,-0.756183447,0.390047901,0.003160804,7.10392250337008
754,327667,9750413,6.713378906,10.47068004,3.35050117,0.704278325,0.172398748,0.577633722,-0.699494915,0.421541782,0.000358206,7.55545065760551
755,327699,9750412,2.833496094,6.608852873,2.552825256,0.660274511,0.139908076,0.52799666,-0.813972711,0.328937865,0.006642324,6.32557958317664
756,327702,9750411,1.114501953,4.05298856,1.749486636,0.641405264,0.139741896,0.450672724,-0.859775113,0.328469648,0.010069547,6.31928916310935
757,327658,9750411,5.869140625,9.748012015,3.821592953,0.69897856,0.156686859,0.626430316,-0.728042733,0.375483439,-0.000799223,6.96070771705515
758,327708,9750410,1.449951172,4.538023304,1.661758523,0.625655089,0.124338697,0.440574529,-0.856492115,0.285797242,0.011743977,5.73623108096899
759,327705,9750411,2.353759766,6.102055888,1.784167311,0.642886323,0.135588234,0.44478618,-0.842949479,0.31638405,0.009880031,6.16206038228406
760,327710,9750410,3.450195313,7.305164404,2.451403886,0.664590975,0.14094525,0.499736555,-0.787438413,0.332177869,0.006486927,6.36483978381976
761,327664,9750411,6.716796875,10.92870629,3.34920928,0.701973721,0.176636977,0.583268461,-0.725205722,0.438356333,0.001624415,7.71588055742123
762,327670,9750409,3.736816406,7.475653806,2.605262308,0.696477687,0.190688167,0.540548454,-0.76598307,0.481716546,0.006999082,8.24776097350817
763,327713,9750409,2.479736328,6.245741079,1.653895865,0.643115558,0.144612886,0.427900566,-0.840310268,0.340367861,0.01083338,6.50367099752731
764,327673,9750409,4.217529297,7.928623131,2.633638824,0.7066452,0.188649341,0.536164938,-0.745850102,0.474433998,0.006177714,8.1705851883107
765,327716,9750409,3.491943359,7.345746804,1.969190639,0.663372836,0.15238006,0.466172751,-0.821445081,0.363063603,0.009340272,6.79768223351086
766,327703,9750408,1.063232422,3.886524412,2.38888591,0.67798316,0.15726973,0.515432593,-0.844568359,0.377083098,0.005603669,6.98277116292735
767,327719,9750409,1.947753906,5.141275657,1.765230252,0.647902717,0.134920288,0.440653895,-0.838523154,0.314562823,0.010102613,6.13677658807136
768,327701,9750408,1.682373047,4.994592613,2.389280221,0.664303154,0.146051358,0.521746406,-0.833748622,0.346091803,0.0070186,6.55812155195647
769,327664,9750408,3.218994141,6.613771566,2.543587438,0.687794007,0.17251744,0.516336847,-0.776438257,0.424760185,0.005616329,7.55994351197202
770,327702,9750408,2.498291016,6.73044346,2.478131402,0.672073767,0.151159943,0.526018623,-0.822219071,0.359912281,0.006600208,6.75149708210128
771,327705,9750408,2.626953125,6.695827248,2.098010252,0.676782095,0.165424128,0.488685527,-0.834131525,0.400834383,0.008016103,7.29144000885275
772,327708,9750407,2.402099609,5.80051332,2.473831238,0.671894876,0.143029124,0.506756276,-0.769667199,0.33729382,0.006476911,6.4437207732728
773,327711,9750407,2.645019531,6.226313476,2.035369786,0.671217334,0.17117599,0.47171533,-0.811810038,0.419615256,0.0085992,7.50916553628741
774,327658,9750407,5.385742188,9.840640485,2.404912536,0.675343223,0.164411359,0.520040289,-0.796253619,0.398941475,0.008276461,7.25310361192694
775,327714,9750406,3.602050781,7.180915417,2.346886681,0.690998243,0.178261323,0.500583228,-0.775061747,0.439445146,0.007395543,7.77736700991025
776,327717,9750406,3.648925781,7.415578072,2.463634373,0.679350203,0.162751628,0.502697636,-0.769903006,0.394194716,0.006357712,7.19027772921719
777,327719,9750406,1.720214844,5.313687281,1.534563815,0.635747933,0.14493478,0.417366658,-0.858473998,0.343603185,0.010982482,6.51585566762685
778,327700,9750405,1.748291016,5.126946277,2.582784827,0.673385205,0.161428592,0.553856688,-0.822977478,0.388766107,0.007438429,7.14019677961947
779,327705,9750405,2.412841797,6.095122868,2.140403513,0.665636574,0.157547772,0.491826508,-0.823238159,0.37748626,0.008302007,6.99329590102069
780,327703,9750405,3.975097656,7.722262679,2.198041274,0.667341675,0.160783765,0.492593372,-0.809827363,0.389511103,0.008266009,7.11578811010009
781,327708,9750404,2.801757813,6.339306206,2.258846915,0.669195237,0.159449444,0.486245509,-0.792304633,0.385535181,0.007284525,7.06527998881829
782,327711,9750404,1.7578125,4.94082404,1.628189751,0.644795865,0.163392338,0.421671296,-0.844179774,0.398937429,0.009505282,7.21453055772432
783,327686,9750404,1.165527344,4.093157302,2.917182079,0.671323836,0.158658346,0.584073919,-0.819253924,0.38012727,0.006353275,7.03533451563022
784,327689,9750403,1.557861328,4.742952142,3.855656248,0.700613507,0.149299286,0.63756579,-0.782709205,0.354626457,0.000472053,6.6810655372033
785,327714,9750403,4.282958984,7.958832869,1.929591953,0.659508963,0.155137253,0.45316584,-0.800775436,0.370924247,0.010026908,6.90205040162131
786,327720,9750403,1.953857422,5.393360391,1.703112871,0.653141724,0.154654611,0.432189474,-0.829894873,0.368336568,0.010471927,6.88378092922922
787,327659,9750403,3.73828125,8.095077616,2.625761359,0.663071787,0.149489922,0.553013529,-0.784817769,0.354534554,0.009595958,6.68828169149351
788,327717,9750403,3.158447266,6.842526022,2.218603402,0.68264791,0.176468917,0.489603907,-0.793528677,0.43385981,0.007705434,7.70951897361747
789,327662,9750403,3.961669922,8.010565179,2.379488452,0.668385858,0.161644101,0.519448469,-0.786810772,0.391021404,0.009438758,7.14835445285501
790,327697,9750402,3.303710938,7.258473936,3.157276511,0.693517166,0.164882289,0.576742073,-0.78742415,0.399272572,0.0028223,7.27092974938205
791,327668,9750402,4.357666016,7.930444064,3.109001685,0.723139732,0.192246325,0.578384693,-0.716273036,0.483059015,0.002605531,8.30674200823684
792,327700,9750402,3.390380859,7.088660723,2.590965441,0.662640352,0.15142444,0.534871643,-0.784024675,0.361113251,0.00752435,6.76150910061457
793,327705,9750401,1.772705078,5.105154142,2.20609959,0.67912199,0.166279397,0.489124378,-0.812708367,0.403564223,0.00649957,7.32381455019667
795,327703,9750402,4.034912109,8.115745099,1.988624353,0.651847298,0.150495696,0.472848037,-0.814821047,0.358787325,0.01021033,6.72635330632538
796,327709,9750401,2.586914063,6.241591516,1.844154158,0.665305965,0.165800651,0.450110517,-0.819174594,0.405015053,0.009781189,7.3056925532925
797,327711,9750400,2.127929688,5.701298315,1.765823989,0.653072013,0.164552382,0.431117262,-0.827804013,0.399330324,0.008635144,7.25844176278234
798,327714,9750400,2.364746094,6.020239751,1.522685092,0.647367808,0.170284237,0.406708166,-0.837667951,0.416961242,0.010423096,7.47540996421937
799,327660,9750400,4.417724609,8.298673597,3.150207455,0.703052812,0.148965199,0.583567495,-0.764051226,0.354039925,0.002901238,6.66841932484909
800,327663,9750400,3.172607422,6.807211115,2.969799232,0.701989814,0.170729135,0.577272011,-0.769166258,0.416573426,0.005340357,7.49225071104268
801,327692,9750400,2.094238281,5.547458822,2.447254868,0.66784339,0.159985297,0.52720773,-0.807373729,0.387607711,0.007894765,7.08556365992383
802,327717,9750400,3.849121094,7.403080967,2.0075587,0.6667168,0.171989953,0.463754521,-0.782161225,0.420352347,0.009604176,7.53997651949377
803,327721,9750399,1.136962891,3.978897913,1.643587102,0.653383009,0.172739744,0.430192015,-0.86742919,0.421584707,0.008178743,7.56835839669124
804,327695,9750399,2.593994141,6.676853251,2.479755405,0.697693347,0.188067819,0.531795269,-0.79192921,0.473172613,0.007427118,8.14857280620472
805,327698,9750399,3.452392578,7.569997696,2.560615094,0.687259569,0.162633462,0.526566055,-0.772521026,0.394141451,0.006363826,7.18580478555567
806,327666,9750399,4.195068359,7.766560792,3.603275265,0.709267603,0.157898455,0.593276062,-0.687125892,0.377622304,-0.003959226,7.00657032261449
807,327701,9750399,2.766357422,6.508179493,2.507990985,0.683001629,0.16481847,0.525016537,-0.767224374,0.401994395,0.008122056,7.26851400550027
808,327703,9750398,2.061035156,5.807971638,2.029436831,0.658607929,0.173741362,0.491698648,-0.82425872,0.424462461,0.010255869,7.60627269424185
809,327706,9750398,3.3203125,7.074711613,2.237626796,0.673750755,0.189367413,0.505366956,-0.771628378,0.479750151,0.010462376,8.19776640457355
810,327710,9750398,2.537109375,6.441414008,2.428830026,0.691865477,0.193427108,0.528919458,-0.765814424,0.488424224,0.008628391,8.35143824772605
811,327712,9750398,4.876220703,8.89673594,3.156899872,0.714900228,0.197553513,0.568912936,-0.690345041,0.500422776,0.002789862,8.50763526793168
812,327715,9750397,3.673095703,7.707710881,2.714777865,0.704942242,0.191984135,0.549005922,-0.742076623,0.48156025,0.006513157,8.29681731671293
813,327692,9750396,1.662597656,5.006417965,2.435870931,0.655106704,0.17316543,0.539159611,-0.813597012,0.427970652,0.009403755,7.58447191069271
814,327718,9750397,3.566650391,7.042144802,2.290511851,0.68846684,0.192922756,0.506547719,-0.77318618,0.485364941,0.008276285,8.33234698558994
815,327660,9750396,4.191162109,8.010577061,4.462587317,0.742034198,0.176844168,0.654957596,-0.653504097,0.43599026,-0.008744219,7.72372336897595
816,327721,9750396,2.482421875,5.971840841,1.755800792,0.661267984,0.187297329,0.435703072,-0.811377916,0.470780379,0.009793036,8.11940740869811
817,327663,9750396,4.588867188,8.267712902,3.68371577,0.713810336,0.167513319,0.5965415,-0.684510713,0.408761374,-0.002726995,7.37052226297963
818,327698,9750395,3.097900391,6.804598826,2.775972075,0.680208437,0.145685023,0.530629005,-0.772931977,0.344516789,0.003211672,6.5442546544035
819,327696,9750396,3.983154297,8.452282246,2.283939795,0.677194954,0.167797909,0.506264834,-0.797584441,0.410974211,0.00796764,7.38129486285296
820,327666,9750396,6.444824219,11.12676523,2.692558852,0.681783281,0.145576867,0.523908431,-0.755702135,0.347493011,0.005236404,6.54016061978563
821,327701,9750395,5.5390625,9.248923513,2.240796462,0.682861393,0.17654375,0.500532011,-0.772363993,0.437706626,0.009350287,7.71235163100642
822,327704,9750395,6.096435547,10.87507224,2.239513766,0.681680106,0.189783351,0.502469111,-0.781073496,0.481596307,0.008952425,8.21351092703081
823,327707,9750394,3.927001953,7.779437028,2.52516166,0.682212613,0.171660469,0.527862219,-0.769526922,0.421290716,0.007033953,7.52750454473477
824,327710,9750394,5.517089844,9.184588063,2.921994031,0.702052119,0.188967074,0.55418074,-0.727134568,0.47685809,0.004597521,8.18261235186372
825,327716,9750393,3.386474609,6.886611463,2.318726782,0.680788092,0.18641915,0.512192439,-0.785951883,0.465732353,0.008138095,8.0861656539486
826,327700,9750393,1.010498047,3.65508357,1.722798368,0.623354029,0.142979743,0.438508489,-0.855726644,0.33660017,0.010349867,6.44185155174589
827,327713,9750394,6.209716797,9.684521246,2.688154805,0.705203762,0.202740723,0.542933909,-0.735134163,0.518769549,0.006249729,8.70398699423603
828,327690,9750393,3.051025391,6.73857254,4.127738423,0.731942039,0.201655847,0.649333031,-0.736998183,0.511449565,-0.001221572,8.66292112733915
830,327721,9750392,1.680908203,4.954357767,1.881593308,0.664111254,0.194501332,0.442257851,-0.784212576,0.491539727,0.009287057,8.39210090392033
831,327693,9750393,3.132324219,7.134527582,3.369525638,0.709865855,0.176208048,0.591206324,-0.771596312,0.433044304,0.000502662,7.69964428597435
833,327698,9750392,4.115478516,7.953149993,2.555251683,0.693120237,0.180461034,0.525887596,-0.760956154,0.445791119,0.006987447,7.86063278326831
834,327645,9750391,4.275146484,9.051045582,3.464990168,0.724238111,0.195359654,0.613516468,-0.699513095,0.5005483,0.00238739,8.42459101062991
835,327704,9750391,4.620361328,8.52320818,2.298295315,0.691972753,0.194757915,0.498696363,-0.770965087,0.489627625,0.007539447,8.40181335338553
836,327701,9750391,5.621582031,9.720890719,2.572374878,0.694079852,0.192771653,0.51815109,-0.737390368,0.488170326,0.006870627,8.3266272759773
837,327649,9750391,3.862060547,7.580887466,4.00872759,0.730870087,0.170269364,0.650828221,-0.708337871,0.416928817,-0.002147286,7.47484697578718
838,327707,9750390,4.533447266,8.884486246,2.075292716,0.658857036,0.163264454,0.480455168,-0.805347467,0.394732289,0.009603711,7.20968975811013
840,327652,9750390,4.202880859,7.947689836,2.667712491,0.706259187,0.187899302,0.557412907,-0.712662192,0.469161682,0.008764031,8.1421939235565
841,327713,9750390,3.290283203,7.347528087,1.952380337,0.665265283,0.192719752,0.466649267,-0.794011017,0.484067225,0.009717232,8.32466266476108
842,327679,9750390,6.458496094,11.29842296,2.888766144,0.688134292,0.137003526,0.551278999,-0.734712653,0.323314806,0.005589029,6.21563350298377
843,327716,9750390,4.986083984,8.841034691,2.313015634,0.681934915,0.19105858,0.497837948,-0.742308814,0.480249461,0.008746492,8.26178223580439
844,327681,9750390,4.273925781,8.335914043,3.037196122,0.715075795,0.169776684,0.560254058,-0.742998991,0.416513345,0.002006318,7.456197534466
845,327719,9750390,4.234863281,7.887107113,2.607743882,0.703802582,0.209154865,0.535159865,-0.710443511,0.538596257,0.007569287,8.94678184049465
846,327721,9750389,3.96484375,8.265606025,2.234840623,0.68430811,0.189008904,0.502498771,-0.78607302,0.470621423,0.008663697,8.18419574500016
847,327690,9750389,4.026123047,8.380084818,2.591796945,0.684612624,0.166865361,0.53174134,-0.778081505,0.408585826,0.007579163,7.34599507555658
848,327693,9750389,5.196044922,10.40409186,2.927801864,0.699627735,0.182661287,0.569519333,-0.745658977,0.461690794,0.006391558,7.94391907298018
849,327699,9750389,4.925537109,9.524026326,3.084288136,0.703204908,0.19415456,0.568132704,-0.669911127,0.495545341,0.005993265,8.37897452561022
850,327702,9750388,3.379638672,7.502390174,3.695142421,0.725004638,0.202683369,0.633126398,-0.704695781,0.513371537,0.001673852,8.70181597033099
851,327704,9750388,2.080566406,5.828265643,2.738903166,0.711360982,0.216563199,0.553453687,-0.761153089,0.564687994,0.006352602,9.22720988754483
852,327664,9750389,5.536376953,9.755231606,2.83936521,0.697030773,0.158879347,0.550572135,-0.743565132,0.384177074,0.005804212,7.04370007782357
853,327708,9750388,2.938232422,7.57325008,3.475368795,0.719008984,0.198822757,0.616810537,-0.678942202,0.506380277,0.003669267,8.55568002619314
854,327667,9750388,3.768066406,7.564001906,3.383714942,0.707072887,0.128148485,0.575738989,-0.725204837,0.299720639,-0.004077768,5.88044318162687
855,327711,9750387,1.882080078,6.367343982,3.0095762,0.729883876,0.22388511,0.582089094,-0.691380909,0.583108318,0.005269317,9.50436656034133
856,327670,9750388,4.647460938,8.453247422,3.017862745,0.695314481,0.135720449,0.557046808,-0.737983599,0.319346744,0.002024168,6.16706512346349
857,327673,9750387,4.549072266,8.394090257,3.694546052,0.728093214,0.133370865,0.603605106,-0.680672965,0.311970605,-0.006404642,6.07812619974591
858,327675,9750387,4.869384766,9.297603423,3.953242427,0.713821774,0.161223469,0.608073659,-0.650280754,0.389175899,-0.007225321,7.13243224817488
859,327679,9750387,4.186523438,7.876773284,2.800680407,0.714544903,0.171251617,0.539616235,-0.747542786,0.41733511,0.003744243,7.5120282489991
860,327685,9750386,2.072998047,5.658597326,2.240472374,0.677688013,0.137286183,0.498645536,-0.821924191,0.320539657,0.007489848,6.22633293290891
861,327722,9750386,4.15234375,8.769193509,2.552646407,0.71694359,0.225719677,0.535837011,-0.757634068,0.595838071,0.006435359,9.57381051913054
862,327716,9750386,5.487304688,10.04872155,2.506693261,0.695117907,0.190609015,0.540314032,-0.780169761,0.477527885,0.008371613,8.24476482879059
863,327687,9750386,4.0546875,7.528448851,2.868289364,0.73304345,0.208830674,0.55904642,-0.697398008,0.538518473,0.005339101,8.93451022193625
864,327724,9750385,1.5703125,4.866279336,1.956762753,0.696001639,0.222224882,0.478882654,-0.805126176,0.578370496,0.009121862,9.44152186466508
865,327690,9750385,5.560546875,9.182769695,3.102488872,0.729483237,0.193885113,0.573325785,-0.720992329,0.4913048,0.003542508,8.36877513449293
866,327693,9750385,3.830322266,7.786892846,2.640415921,0.724603904,0.217128888,0.535445905,-0.736431776,0.564843892,0.00625021,9.24862294228936
867,327637,9750385,6.890380859,11.51938629,4.036432741,0.70216137,0.141063086,0.617719143,-0.653058502,0.332759587,-0.006793457,6.36930023597435
868,327696,9750385,4.851318359,9.179131565,2.486379285,0.723856603,0.21727533,0.53142383,-0.730053868,0.563787258,0.008018894,9.25416621882982
869,327640,9750384,4.488037109,8.47447021,2.919525523,0.674077763,0.134604238,0.537745237,-0.748872609,0.31454843,0.003109407,6.1248131312037
870,327702,9750384,4.323974609,8.152491953,2.284135926,0.656541525,0.165947531,0.517633748,-0.760963858,0.401674561,0.012867311,7.31125240946943
871,327646,9750383,2.981201172,6.769201305,1.931051648,0.641382713,0.120286642,0.467726923,-0.797922298,0.275607511,0.012810546,5.58284843512852
872,327643,9750384,3.444824219,7.460521119,1.895930133,0.656860485,0.126710558,0.458291432,-0.804187115,0.293319091,0.011509587,5.82601325711068
873,327699,9750384,6.321289063,11.00416109,2.49798819,0.718611038,0.214757272,0.529596253,-0.73475194,0.559464654,0.008299868,9.15885004014524
874,327701,9750383,1.310546875,4.256802798,1.957681123,0.646932047,0.154336968,0.47070423,-0.827155154,0.372047721,0.010374932,6.87175717245082
875,327649,9750383,3.238037109,6.778152887,2.184236841,0.66555271,0.148445251,0.489029636,-0.773485338,0.355316598,0.010669777,6.6487377065247
876,327666,9750382,2.077148438,5.747705337,3.759611265,0.674920865,0.11856764,0.620918736,-0.725153226,0.271525747,-0.001653986,5.51777896421436
877,327691,9750382,1.978027344,6.14574914,3.40477935,0.751306522,0.234416726,0.617286833,-0.663020049,0.626003902,0.004185606,9.9030203612043
878,327693,9750382,1.422119141,5.270814748,3.553984965,0.761367717,0.244986941,0.624925452,-0.636336797,0.670763629,0.003451502,10.3031352519949
879,327707,9750382,2.483886719,6.50250365,2.078208265,0.649863311,0.16156482,0.471083507,-0.822543628,0.390380591,0.008509137,7.14535342509382
880,327655,9750382,5.088378906,8.760848258,2.941033745,0.698468618,0.124292167,0.562403218,-0.751946517,0.288732091,0.004403961,5.73446977849137
881,327713,9750382,5.102539063,8.920991701,2.573760274,0.724001287,0.24182077,0.533342413,-0.723606485,0.654776713,0.006938862,10.1832860186643
882,327664,9750381,2.494140625,6.51822866,2.900100139,0.71546177,0.173290324,0.552894327,-0.719379034,0.428736784,0.00363027,7.58919952968347
883,327668,9750381,2.349609375,6.126657086,3.185514367,0.693759607,0.135600908,0.593202734,-0.742427509,0.319253864,0.00386396,6.16254013185641
884,327670,9750381,3.839111328,7.605159644,3.203107395,0.716312754,0.17435826,0.573840163,-0.671554304,0.428056821,0.001809243,7.62962416589109
885,327722,9750382,4.160644531,7.997364391,2.269918634,0.69851897,0.209292085,0.494694699,-0.75246762,0.541541396,0.008275787,8.9519760361959
886,327717,9750382,5.666992188,10.30759812,2.570539909,0.684582113,0.182130724,0.533422793,-0.765701242,0.451711681,0.006857752,7.92383564451609
887,327719,9750381,5.127197266,10.70369142,1.800502739,0.656873722,0.182136429,0.446179594,-0.807546512,0.456252304,0.010670764,7.92405159617383
888,327673,9750381,2.899414063,7.002475728,3.808331816,0.732561834,0.140485038,0.618709128,-0.668763793,0.331310372,-0.006021115,6.34741935536863
889,327638,9750381,3.955810547,7.463742564,3.482334119,0.679414176,0.134780328,0.586370559,-0.740571758,0.315410044,0.000158548,6.13147867500951
890,327641,9750380,2.314208984,5.876874483,1.655256495,0.634717141,0.130757494,0.429854874,-0.829354208,0.303837811,0.011833273,5.97920213318147
891,327680,9750380,5.170410156,9.402112559,4.779509498,0.753508404,0.172449568,0.672064193,-0.549482859,0.42352447,-0.016992888,7.55737434967326
892,327650,9750380,3.092285156,6.742544999,3.484073073,0.721871312,0.175319779,0.57790042,-0.640085186,0.433538273,-0.002513261,7.66602059393708
893,327644,9750380,3.471435547,7.055493786,2.210073468,0.664401465,0.129824562,0.475078309,-0.766988972,0.303368196,0.008688479,5.94388781031339
894,327653,9750379,2.582519531,6.241789176,2.411112202,0.671502859,0.13008745,0.517304391,-0.769438996,0.302097318,0.00896783,5.95383892326711
895,327665,9750379,1.674560547,5.132738792,3.124487771,0.698389792,0.148041965,0.589572421,-0.74839953,0.350893196,0.004938418,6.63347210087265
